Datum;Datum1;BundeslandID;Bevölkerung;Name;Auslieferungen;AuslieferungenPro100;Bestellungen;BestellungenPro100
24.04.2021;2021-04-24T23:59:59+02:00;8;404415;Vorarlberg;121699;30.092602895540498;121699;30.092602895540498
24.04.2021;2021-04-24T23:59:59+02:00;9;1962779;Wien;533633;27.187625300657896;670615;34.166607651702
24.04.2021;2021-04-24T23:59:59+02:00;10;9061848;Österreich;2573582;28.4001894536302;3144052;34.695483746803106
25.04.2021;2021-04-25T23:59:59+02:00;0;;Bundesverwaltung;12886;;17954;
25.04.2021;2021-04-25T23:59:59+02:00;1;300457;Burgenland;85648;28.505909331451804;96436;32.0964397567705
25.04.2021;2021-04-25T23:59:59+02:00;2;567644;Kärnten;166552;29.3409249459168;190364;33.535807654093105
25.04.2021;2021-04-25T23:59:59+02:00;3;1713465;Niederösterreich;477720;27.880347716469302;629964;36.76550148383539
25.04.2021;2021-04-25T23:59:59+02:00;4;1517477;Oberösterreich;400079;26.364748856160602;523508;34.4985788911463
25.04.2021;2021-04-25T23:59:59+02:00;5;566751;Salzburg;144735;25.5376699820556;166257;29.335104834398198
25.04.2021;2021-04-25T23:59:59+02:00;6;1260417;Steiermark;333969;26.496707042193197;417325;33.1100738882449
25.04.2021;2021-04-25T23:59:59+02:00;7;768443;Tirol;296661;38.6054658575848;320641;41.7260616597457
25.04.2021;2021-04-25T23:59:59+02:00;8;404415;Vorarlberg;121699;30.092602895540498;135061;33.3966346451047
25.04.2021;2021-04-25T23:59:59+02:00;9;1962779;Wien;533633;27.187625300657896;670615;34.166607651702
25.04.2021;2021-04-25T23:59:59+02:00;10;9061848;Österreich;2573582;28.4001894536302;3167440;34.9535767980218
26.04.2021;2021-04-26T23:59:59+02:00;0;;Bundesverwaltung;16188;;24134;
26.04.2021;2021-04-26T23:59:59+02:00;1;300457;Burgenland;87574;29.1469328389753;97674;32.5084787507031
26.04.2021;2021-04-26T23:59:59+02:00;2;567644;Kärnten;166552;29.3409249459168;190714;33.5974660174335
26.04.2021;2021-04-26T23:59:59+02:00;3;1713465;Niederösterreich;490434;28.622352951475502;631709;36.8673419066045
26.04.2021;2021-04-26T23:59:59+02:00;4;1517477;Oberösterreich;426643;28.1152860965932;523580;34.5033236088587
26.04.2021;2021-04-26T23:59:59+02:00;5;566751;Salzburg;152089;26.8352415787533;167367;29.530958039774102
26.04.2021;2021-04-26T23:59:59+02:00;6;1260417;Steiermark;335259;26.5990541225642;418465;33.200520145317
26.04.2021;2021-04-26T23:59:59+02:00;7;768443;Tirol;298135;38.797282296800105;320749;41.7401160528497
26.04.2021;2021-04-26T23:59:59+02:00;8;404415;Vorarlberg;121699;30.092602895540498;135076;33.4003437063413
26.04.2021;2021-04-26T23:59:59+02:00;9;1962779;Wien;556697;28.3626939151071;673675;34.3225090547637
26.04.2021;2021-04-26T23:59:59+02:00;10;9061848;Österreich;2651270;29.2574980290996;3182458;35.1193045833477
27.04.2021;2021-04-27T23:59:59+02:00;0;;Bundesverwaltung;17094;;24176;
27.04.2021;2021-04-27T23:59:59+02:00;1;300457;Burgenland;87760;29.2088385359636;97674;32.5084787507031
27.04.2021;2021-04-27T23:59:59+02:00;2;567644;Kärnten;168612;29.7038284558632;191722;33.7750421038538
27.04.2021;2021-04-27T23:59:59+02:00;3;1713465;Niederösterreich;500674;29.2199723951175;642701;37.5088490281389
27.04.2021;2021-04-27T23:59:59+02:00;4;1517477;Oberösterreich;427393;28.1647102394303;523610;34.505300574572104
27.04.2021;2021-04-27T23:59:59+02:00;5;566751;Salzburg;156991;27.700171680332303;167427;29.541544699524103
27.04.2021;2021-04-27T23:59:59+02:00;6;1260417;Steiermark;362181;28.7350138882608;423467;33.5973729329262
27.04.2021;2021-04-27T23:59:59+02:00;7;768443;Tirol;300031;39.0440149757367;326226;42.452855969798705
27.04.2021;2021-04-27T23:59:59+02:00;8;404415;Vorarlberg;121699;30.092602895540498;135116;33.4102345363055
27.04.2021;2021-04-27T23:59:59+02:00;9;1962779;Wien;571973;29.1409781743131;673805;34.3291323169853
27.04.2021;2021-04-27T23:59:59+02:00;10;9061848;Österreich;2714408;29.954243328733803;3205239;35.37069922161571
28.04.2021;2021-04-28T23:59:59+02:00;0;;Bundesverwaltung;22480;;24556;
28.04.2021;2021-04-28T23:59:59+02:00;1;300457;Burgenland;91882;30.580748659542;101784;33.8763949583468
28.04.2021;2021-04-28T23:59:59+02:00;2;567644;Kärnten;168612;29.7038284558632;193522;34.0921422581759
28.04.2021;2021-04-28T23:59:59+02:00;3;1713465;Niederösterreich;513804;29.9862559200217;646549;37.733423209695
28.04.2021;2021-04-28T23:59:59+02:00;4;1517477;Oberösterreich;453969;29.9160382661483;547440;36.07567033964929
28.04.2021;2021-04-28T23:59:59+02:00;5;566751;Salzburg;161835;28.5548680108196;167389;29.534839815015804
28.04.2021;2021-04-28T23:59:59+02:00;6;1260417;Steiermark;366635;29.0883890014178;423517;33.601339874025804
28.04.2021;2021-04-28T23:59:59+02:00;7;768443;Tirol;300769;39.140053328613796;327779;42.6549529373031
28.04.2021;2021-04-28T23:59:59+02:00;8;404415;Vorarlberg;123379;30.508017754039802;135116;33.4102345363055
28.04.2021;2021-04-28T23:59:59+02:00;9;1962779;Wien;580459;29.5733243528691;676465;34.4646544516729
28.04.2021;2021-04-28T23:59:59+02:00;10;9061848;Österreich;2783824;30.720268095426;3243432;35.792169544225395
29.04.2021;2021-04-29T23:59:59+02:00;0;;Bundesverwaltung;24046;;28093;
29.04.2021;2021-04-29T23:59:59+02:00;1;300457;Burgenland;92554;30.804407951886603;106445;35.42769847266
29.04.2021;2021-04-29T23:59:59+02:00;2;567644;Kärnten;180864;31.8622235062821;198850;35.0307587149692
29.04.2021;2021-04-29T23:59:59+02:00;3;1713465;Niederösterreich;519473;30.3171059811551;646711;37.7428777360495
29.04.2021;2021-04-29T23:59:59+02:00;4;1517477;Oberösterreich;454529;29.9529416261334;547428;36.0748795533639
29.04.2021;2021-04-29T23:59:59+02:00;5;566751;Salzburg;166727;29.418033669106897;171261;30.2180322575523
29.04.2021;2021-04-29T23:59:59+02:00;6;1260417;Steiermark;366785;29.1002898247167;455359;36.1276466439282
29.04.2021;2021-04-29T23:59:59+02:00;7;768443;Tirol;313795;40.8351692968769;331535;43.14373349747479
29.04.2021;2021-04-29T23:59:59+02:00;8;404415;Vorarlberg;129448;32.0087039303686;135116;33.4102345363055
29.04.2021;2021-04-29T23:59:59+02:00;9;1962779;Wien;595151;30.3218548802489;686845;34.9934964659801
29.04.2021;2021-04-29T23:59:59+02:00;10;9061848;Österreich;2843372;31.3773967517442;3306958;36.4931965312153
30.04.2021;2021-04-30T23:59:59+02:00;0;;Bundesverwaltung;24436;;28129;
30.04.2021;2021-04-30T23:59:59+02:00;1;300457;Burgenland;93888;31.248398273297;106507;35.4483337049894
30.04.2021;2021-04-30T23:59:59+02:00;2;567644;Kärnten;186324;32.8240939743924;198850;35.0307587149692
30.04.2021;2021-04-30T23:59:59+02:00;3;1713465;Niederösterreich;529503;30.902469557300602;679643;39.664831204605896
30.04.2021;2021-04-30T23:59:59+02:00;4;1517477;Oberösterreich;460219;30.327906123124105;559058;36.8412832616244
30.04.2021;2021-04-30T23:59:59+02:00;5;566751;Salzburg;167393;29.535545592332397;183736;32.4191752639166
30.04.2021;2021-04-30T23:59:59+02:00;6;1260417;Steiermark;367265;29.138372459273402;466927;37.045438136743606
30.04.2021;2021-04-30T23:59:59+02:00;7;768443;Tirol;315597;41.0696694484822;341881;44.490092303528
30.04.2021;2021-04-30T23:59:59+02:00;8;404415;Vorarlberg;135116;33.4102345363055;135616;33.5338699108589
30.04.2021;2021-04-30T23:59:59+02:00;9;1962779;Wien;599021;30.519024301768102;690303;35.169675241073996
30.04.2021;2021-04-30T23:59:59+02:00;10;9061848;Österreich;2878762;31.767935193792702;3389965;37.409201743397205
01.05.2021;2021-05-01T23:59:59+02:00;0;;Bundesverwaltung;24436;;28129;
01.05.2021;2021-05-01T23:59:59+02:00;1;300457;Burgenland;93888;31.248398273297;106507;35.4483337049894
01.05.2021;2021-05-01T23:59:59+02:00;2;567644;Kärnten;186459;32.8478764859666;198850;35.0307587149692
01.05.2021;2021-05-01T23:59:59+02:00;3;1713465;Niederösterreich;532359;31.069149355253803;689941;40.2658356021279
01.05.2021;2021-05-01T23:59:59+02:00;4;1517477;Oberösterreich;460219;30.327906123124105;562557;37.0718633626737
01.05.2021;2021-05-01T23:59:59+02:00;5;566751;Salzburg;167393;29.535545592332397;192001;33.877487644485804
01.05.2021;2021-05-01T23:59:59+02:00;6;1260417;Steiermark;367265;29.138372459273402;466927;37.045438136743606
01.05.2021;2021-05-01T23:59:59+02:00;7;768443;Tirol;316297;41.1607627371191;341881;44.490092303528
01.05.2021;2021-05-01T23:59:59+02:00;8;404415;Vorarlberg;135116;33.4102345363055;135616;33.5338699108589
01.05.2021;2021-05-01T23:59:59+02:00;9;1962779;Wien;609821;31.069264547868098;690303;35.169675241073996
01.05.2021;2021-05-01T23:59:59+02:00;10;9061848;Österreich;2893253;31.927847388303103;3412027;37.6526620177253
02.05.2021;2021-05-02T23:59:59+02:00;0;;Bundesverwaltung;24436;;28129;
02.05.2021;2021-05-02T23:59:59+02:00;1;300457;Burgenland;93888;31.248398273297;106507;35.4483337049894
02.05.2021;2021-05-02T23:59:59+02:00;2;567644;Kärnten;186459;32.8478764859666;198850;35.0307587149692
02.05.2021;2021-05-02T23:59:59+02:00;3;1713465;Niederösterreich;532359;31.069149355253803;695911;40.614252406673
02.05.2021;2021-05-02T23:59:59+02:00;4;1517477;Oberösterreich;460219;30.327906123124105;567357;37.3881778768311
02.05.2021;2021-05-02T23:59:59+02:00;5;566751;Salzburg;167393;29.535545592332397;191921;33.863372098152496
02.05.2021;2021-05-02T23:59:59+02:00;6;1260417;Steiermark;367265;29.138372459273402;466933;37.045914169675605
02.05.2021;2021-05-02T23:59:59+02:00;7;768443;Tirol;316297;41.1607627371191;341881;44.490092303528
02.05.2021;2021-05-02T23:59:59+02:00;8;404415;Vorarlberg;135116;33.4102345363055;152796;37.7819813805126
02.05.2021;2021-05-02T23:59:59+02:00;9;1962779;Wien;609821;31.069264547868098;690303;35.169675241073996
02.05.2021;2021-05-02T23:59:59+02:00;10;9061848;Österreich;2893253;31.927847388303103;3439903;37.9602813907274
03.05.2021;2021-05-03T23:59:59+02:00;0;;Bundesverwaltung;27559;;33475;
03.05.2021;2021-05-03T23:59:59+02:00;1;300457;Burgenland;96749;32.2006143974013;108473;36.1026702656287
03.05.2021;2021-05-03T23:59:59+02:00;2;567644;Kärnten;192704;33.9480378547118;216520;38.1436252298976
03.05.2021;2021-05-03T23:59:59+02:00;3;1713465;Niederösterreich;554337;32.3518134306799;702883;41.0211472075589
03.05.2021;2021-05-03T23:59:59+02:00;4;1517477;Oberösterreich;484179;31.9068427396264;567567;37.4020166368255
03.05.2021;2021-05-03T23:59:59+02:00;5;566751;Salzburg;176721;31.1814182948067;193930;34.2178487554499
03.05.2021;2021-05-03T23:59:59+02:00;6;1260417;Steiermark;383839;30.453334094986;472381;37.4781520718937
03.05.2021;2021-05-03T23:59:59+02:00;7;768443;Tirol;320585;41.7187741966548;344941;44.888300108140704
03.05.2021;2021-05-03T23:59:59+02:00;8;404415;Vorarlberg;135266;33.447325148671496;152796;37.7819813805126
03.05.2021;2021-05-03T23:59:59+02:00;9;1962779;Wien;641723;32.6946130970425;702503;35.7912429264833
03.05.2021;2021-05-03T23:59:59+02:00;10;9061848;Österreich;3013662;33.2565940192332;3494784;38.5659084107348
04.05.2021;2021-05-04T23:59:59+02:00;0;;Bundesverwaltung;29119;;46559;
04.05.2021;2021-05-04T23:59:59+02:00;1;300457;Burgenland;97709;32.5201276721794;108437;36.0906885178245
04.05.2021;2021-05-04T23:59:59+02:00;2;567644;Kärnten;193448;34.0791059184982;216706;38.176392245844205
04.05.2021;2021-05-04T23:59:59+02:00;3;1713465;Niederösterreich;564413;32.9398616254198;709143;41.3864887815041
04.05.2021;2021-05-04T23:59:59+02:00;4;1517477;Oberösterreich;492694;32.4679715079701;568117;37.438261008239294
04.05.2021;2021-05-04T23:59:59+02:00;5;566751;Salzburg;187378;33.0617855107446;202972;35.8132583797823
04.05.2021;2021-05-04T23:59:59+02:00;6;1260417;Steiermark;401995;31.893809747091602;479710;38.0596262982806
04.05.2021;2021-05-04T23:59:59+02:00;7;768443;Tirol;326523;42.4915055508346;352089;45.818492718392896
04.05.2021;2021-05-04T23:59:59+02:00;8;404415;Vorarlberg;135266;33.447325148671496;152876;37.8017630404411
04.05.2021;2021-05-04T23:59:59+02:00;9;1962779;Wien;653723;33.3059911482648;807717;41.1517037832583
04.05.2021;2021-05-04T23:59:59+02:00;10;9061848;Österreich;3082268;34.0136802118067;3643641;40.2085865929334
05.05.2021;2021-05-05T23:59:59+02:00;0;;Bundesverwaltung;38581;;46559;
05.05.2021;2021-05-05T23:59:59+02:00;1;300457;Burgenland;101221;33.6890137357425;113781;37.8693124140892
05.05.2021;2021-05-05T23:59:59+02:00;2;567644;Kärnten;194027;34.1811064681385;220320;38.813058889022
05.05.2021;2021-05-05T23:59:59+02:00;3;1713465;Niederösterreich;585511;34.171167779908;716827;41.8349368093308
05.05.2021;2021-05-05T23:59:59+02:00;4;1517477;Oberösterreich;515162;33.9485870296551;580187;38.2336602136309
05.05.2021;2021-05-05T23:59:59+02:00;5;566751;Salzburg;190576;33.6260544754222;206195;36.3819384526891
05.05.2021;2021-05-05T23:59:59+02:00;6;1260417;Steiermark;417351;33.1121366976167;512558;40.665747923108
05.05.2021;2021-05-05T23:59:59+02:00;7;768443;Tirol;331523;43.142171898240996;355959;46.322108471285404
05.05.2021;2021-05-05T23:59:59+02:00;8;404415;Vorarlberg;138852;34.3340380549683;152876;37.8017630404411
05.05.2021;2021-05-05T23:59:59+02:00;9;1962779;Wien;660643;33.658552491136305;806425;41.0858787464101
05.05.2021;2021-05-05T23:59:59+02:00;10;9061848;Österreich;3173447;35.019865705096805;3711002;40.951933866028206
06.05.2021;2021-05-06T23:59:59+02:00;0;;Bundesverwaltung;42989;;46639;
06.05.2021;2021-05-06T23:59:59+02:00;1;300457;Burgenland;103801;34.5477056617087;115301;38.375208432487796
06.05.2021;2021-05-06T23:59:59+02:00;2;567644;Kärnten;202090;35.601538992749;220386;38.8246858946805
06.05.2021;2021-05-06T23:59:59+02:00;3;1713465;Niederösterreich;599807;35.005500550055;725953;42.367541793967206
06.05.2021;2021-05-06T23:59:59+02:00;4;1517477;Oberösterreich;519326;34.222989870686696;611881;40.3222585910693
06.05.2021;2021-05-06T23:59:59+02:00;5;566751;Salzburg;198800;35.077132638495605;216441;38.1897870493391
06.05.2021;2021-05-06T23:59:59+02:00;6;1260417;Steiermark;419491;33.2819217766818;541394;42.95356219409929
06.05.2021;2021-05-06T23:59:59+02:00;7;768443;Tirol;339773;44.21577137146149;360625;46.9293103066851
06.05.2021;2021-05-06T23:59:59+02:00;8;404415;Vorarlberg;148748;36.7810293881285;152876;37.8017630404411
06.05.2021;2021-05-06T23:59:59+02:00;9;1962779;Wien;673853;34.3315778291901;806461;41.0877128805637
06.05.2021;2021-05-06T23:59:59+02:00;10;9061848;Österreich;3248678;35.8500606057396;3797272;41.903947186048605
07.05.2021;2021-05-07T23:59:59+02:00;0;;Bundesverwaltung;45177;;50639;
07.05.2021;2021-05-07T23:59:59+02:00;1;300457;Burgenland;105011;34.9504255184602;115301;38.375208432487796
07.05.2021;2021-05-07T23:59:59+02:00;2;567644;Kärnten;213713;37.649125155907605;221706;39.05722600785
07.05.2021;2021-05-07T23:59:59+02:00;3;1713465;Niederösterreich;609615;35.577907923418294;729119;42.552313586796295
07.05.2021;2021-05-07T23:59:59+02:00;4;1517477;Oberösterreich;521806;34.3864190363347;611821;40.318304659642294
07.05.2021;2021-05-07T23:59:59+02:00;5;566751;Salzburg;205166;36.2003772379758;227193;40.0869164765479
07.05.2021;2021-05-07T23:59:59+02:00;6;1260417;Steiermark;428704;34.012870343703696;542042;43.0049737507507
07.05.2021;2021-05-07T23:59:59+02:00;7;768443;Tirol;340025;44.248564955370796;366797;47.7324928459235
07.05.2021;2021-05-07T23:59:59+02:00;8;404415;Vorarlberg;152558;37.723130942225204;152876;37.8017630404411
07.05.2021;2021-05-07T23:59:59+02:00;9;1962779;Wien;681533;34.722859781972396;811171;41.3276787656685
07.05.2021;2021-05-07T23:59:59+02:00;10;9061848;Österreich;3303308;36.4529177712979;3827980;42.242818462635896
08.05.2021;2021-05-08T23:59:59+02:00;0;;Bundesverwaltung;45177;;50639;
08.05.2021;2021-05-08T23:59:59+02:00;1;300457;Burgenland;105191;35.010334257481105;115301;38.375208432487796
08.05.2021;2021-05-08T23:59:59+02:00;2;567644;Kärnten;213755;37.6565241595084;221706;39.05722600785
08.05.2021;2021-05-08T23:59:59+02:00;3;1713465;Niederösterreich;612549;35.7491399007275;729179;42.5558152632239
08.05.2021;2021-05-08T23:59:59+02:00;4;1517477;Oberösterreich;522356;34.4226634077485;614071;40.4665770881536
08.05.2021;2021-05-08T23:59:59+02:00;5;566751;Salzburg;206087;36.362882465138995;227193;40.0869164765479
08.05.2021;2021-05-08T23:59:59+02:00;6;1260417;Steiermark;428806;34.020962903547;542042;43.0049737507507
08.05.2021;2021-05-08T23:59:59+02:00;7;768443;Tirol;340025;44.248564955370796;366797;47.7324928459235
08.05.2021;2021-05-08T23:59:59+02:00;8;404415;Vorarlberg;152876;37.8017630404411;155026;38.3333951510206
08.05.2021;2021-05-08T23:59:59+02:00;9;1962779;Wien;691643;35.2379457901272;811171;41.3276787656685
08.05.2021;2021-05-08T23:59:59+02:00;10;9061848;Österreich;3318465;36.620179460083605;3832440;42.292035796671904
09.05.2021;2021-05-09T23:59:59+02:00;0;;Bundesverwaltung;45177;;50639;
09.05.2021;2021-05-09T23:59:59+02:00;1;300457;Burgenland;105191;35.010334257481105;115301;38.375208432487796
09.05.2021;2021-05-09T23:59:59+02:00;2;567644;Kärnten;213755;37.6565241595084;221706;39.05722600785
09.05.2021;2021-05-09T23:59:59+02:00;3;1713465;Niederösterreich;612549;35.7491399007275;730469;42.6311013064171
09.05.2021;2021-05-09T23:59:59+02:00;4;1517477;Oberösterreich;522356;34.4226634077485;635473;41.8769444281528
09.05.2021;2021-05-09T23:59:59+02:00;5;566751;Salzburg;206087;36.362882465138995;227193;40.0869164765479
09.05.2021;2021-05-09T23:59:59+02:00;6;1260417;Steiermark;428806;34.020962903547;550022;43.6380975502552
09.05.2021;2021-05-09T23:59:59+02:00;7;768443;Tirol;340025;44.248564955370796;366797;47.7324928459235
09.05.2021;2021-05-09T23:59:59+02:00;8;404415;Vorarlberg;152876;37.8017630404411;169696;41.9608570404164
09.05.2021;2021-05-09T23:59:59+02:00;9;1962779;Wien;691643;35.2379457901272;811171;41.3276787656685
09.05.2021;2021-05-09T23:59:59+02:00;10;9061848;Österreich;3318465;36.620179460083605;3877782;42.7923973123363
10.05.2021;2021-05-10T23:59:59+02:00;0;;Bundesverwaltung;46249;;50639;
10.05.2021;2021-05-10T23:59:59+02:00;1;300457;Burgenland;107559;35.7984670019337;122623;40.8121628053266
10.05.2021;2021-05-10T23:59:59+02:00;2;567644;Kärnten;219052;38.58967944697729;239612;42.211667876345
10.05.2021;2021-05-10T23:59:59+02:00;3;1713465;Niederösterreich;629567;36.7423320581395;730551;42.6358869308682
10.05.2021;2021-05-10T23:59:59+02:00;4;1517477;Oberösterreich;546322;36.0019954173935;655599;43.203224826471796
10.05.2021;2021-05-10T23:59:59+02:00;5;566751;Salzburg;220539;38.9128559102675;227595;40.157847096873205
10.05.2021;2021-05-10T23:59:59+02:00;6;1260417;Steiermark;438940;34.8249825256245;551880;43.7855090815183
10.05.2021;2021-05-10T23:59:59+02:00;7;768443;Tirol;348551;45.3580812109682;366797;47.7324928459235
10.05.2021;2021-05-10T23:59:59+02:00;8;404415;Vorarlberg;152876;37.8017630404411;169696;41.9608570404164
10.05.2021;2021-05-10T23:59:59+02:00;9;1962779;Wien;721305;36.7491704364068;894909;45.593976703439395
10.05.2021;2021-05-10T23:59:59+02:00;10;9061848;Österreich;3430960;37.861592911291396;4009216;44.24280786877029
11.05.2021;2021-05-11T23:59:59+02:00;0;;Bundesverwaltung;46639;;50957;
11.05.2021;2021-05-11T23:59:59+02:00;1;300457;Burgenland;108627;36.1539255201243;127171;42.325856944587706
11.05.2021;2021-05-11T23:59:59+02:00;2;567644;Kärnten;219280;38.6298454665248;249436;43.942330051934
11.05.2021;2021-05-11T23:59:59+02:00;3;1713465;Niederösterreich;646331;37.7207004520081;738501;43.099859057523794
11.05.2021;2021-05-11T23:59:59+02:00;4;1517477;Oberösterreich;548710;36.1593618881868;662003;43.62524110744351
11.05.2021;2021-05-11T23:59:59+02:00;5;566751;Salzburg;225321;39.756612692346394;227595;40.157847096873205
11.05.2021;2021-05-11T23:59:59+02:00;6;1260417;Steiermark;453190;35.955560739025294;552661;43.8474727014948
